ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,Idade,Categoria_Renda,Faixa_Etaria
1692,Trabalho,Doutorado,São Paulo,18169.0,Inglês,3,7,2011,1.0,1.0,14,Baixa,Jovem
1693,Estudos,Ensino Médio,São Paulo,24336.0,Espanhol e Inglês,4,41,2007,1.0,1.0,18,Baixa,Jovem
1694,Estudos,Graduação,São Paulo,18222.0,Espanhol,4,2,2016,1.0,1.0,9,Baixa,Jovem
1695,Estudos,Graduação,São Paulo,62335.0,Espanhol e Inglês,3,28,1978,3.0,4.0,47,Alta,Sênior
1696,Viagem,Ensino Médio,São Paulo,42033.0,Espanhol,1,12,1997,1.0,3.0,28,Média,Adulto
1698,Trabalho,Doutorado,Taubaté,48168.0,Inglês,3,18,1983,3.0,3.0,42,Média,Sênior
1699,Trabalho,Mestrado,São Paulo,73705.0,Mandarim,4,88,1977,5.0,5.0,48,Alta,Sênior
1700,Estudos,Graduação,Taubaté,61010.0,Inglês,3,9,2002,5.0,4.0,23,Alta,Jovem
1701,Trabalho,Mestrado,São Paulo,38452.0,Espanhol,3,11,1981,2.0,2.0,44,Média,Sênior
1702,Trabalho,Graduação,São Paulo,18358.0,Espanhol e Inglês,2,29,2015,1.0,1.0,10,Baixa,Jovem
1703,Estudos,Doutorado,São Paulo,55012.0,Inglês,3,10,1999,3.0,4.0,26,Alta,Adulto
1704,Estudos,Ensino Fundamental,São Paulo,9722.0,Espanhol,2,11,1999,1.0,1.0,26,Baixa,Adulto
1705,Estudos,Doutorado,São Paulo,38175.0,Inglês,3,18,2010,2.0,2.0,15,Média,Jovem
1706,Outros,Mestrado,São Paulo,58656.0,Inglês,1,8,1982,4.0,4.0,43,Alta,Sênior
1707,Estudos,Graduação,São Paulo,52117.0,Inglês,1,15,1991,3.0,4.0,34,Média,Adulto
1708,Trabalho,Graduação,São Paulo,64813.0,Inglês,4,1,2004,4.0,5.0,21,Alta,Jovem
1709,Estudos,Doutorado,São Paulo,54222.0,Espanhol e Inglês,2,33,1999,3.0,4.0,26,Média,Adulto
1710,Trabalho,Graduação,São Paulo,83512.0,Espanhol e Inglês,3,31,2012,5.0,6.0,13,Alta,Jovem
1711,Outros,Mestrado,São Paulo,77520.0,Inglês,2,23,1985,4.0,6.0,40,Alta,Adulto
1712,Viagem,Graduação,São Bernardo,41154.0,Espanhol,3,4,2004,2.0,3.0,21,Média,Jovem
1713,Estudos,Graduação,São Paulo,80398.0,Espanhol,1,5,1992,5.0,6.0,33,Alta,Adulto
1714,Viagem,Ensino Fundamental,São Paulo,18746.0,Espanhol,4,15,2018,1.0,1.0,7,Baixa,Jovem
1715,Estudos,Graduação,Rio Branco,35196.0,Espanhol,3,10,2010,3.0,2.0,15,Média,Jovem
1716,Viagem,Graduação,São Paulo,60230.0,Inglês,5,20,1982,3.0,4.0,43,Alta,Sênior
1717,Viagem,Graduação,São Paulo,22108.0,Espanhol,3,13,2003,1.0,1.0,22,Baixa,Jovem
1718,Viagem,Graduação,Rio Branco,44392.0,Espanhol,1,10,2000,3.0,3.0,25,Média,Jovem
1719,Trabalho,Doutorado,São Paulo,55424.0,Inglês,2,8,2002,3.0,4.0,23,Alta,Jovem
1720,Viagem,Graduação,São Paulo,23046.0,Espanhol e Inglês,3,24,2005,1.0,1.0,20,Baixa,Jovem
1723,Trabalho,Doutorado,São Paulo,82571.0,Espanhol e Inglês,4,22,1988,5.0,6.0,37,Alta,Adulto
1724,Trabalho,Doutorado,São Paulo,38513.0,Inglês,2,34,2008,2.0,2.0,17,Média,Jovem
1725,Outros,Mestrado,São Paulo,16653.0,Espanhol,3,15,2005,1.0,1.0,20,Baixa,Jovem
1726,Trabalho,Graduação,São Paulo,42586.0,Espanhol e Inglês,4,19,1981,2.0,3.0,44,Média,Sênior
1727,Estudos,Ensino Fundamental,Rio Branco,23529.0,Inglês,1,1,1991,2.0,1.0,34,Baixa,Adulto
1728,Trabalho,Mestrado,São Bernardo,74881.0,Inglês,3,9,1987,5.0,6.0,38,Alta,Adulto
1729,Trabalho,Graduação,São Paulo,71107.0,Inglês,3,8,1977,4.0,5.0,48,Alta,Sênior
1730,Viagem,Doutorado,São Paulo,46910.0,Inglês,2,6,1990,3.0,3.0,35,Média,Adulto
1731,Estudos,Graduação,São Paulo,18690.0,Espanhol,1,7,1985,1.0,1.0,40,Baixa,Adulto
1732,Estudos,Graduação,São Paulo,37244.0,Espanhol,3,10,1981,2.0,2.0,44,Média,Sênior
1733,Estudos,Graduação,São Paulo,82427.0,Inglês,1,32,1992,5.0,6.0,33,Alta,Adulto
1734,Viagem,Ensino Médio,São Paulo,79146.0,Espanhol,3,8,1984,5.0,6.0,41,Alta,Sênior
1735,Estudos,Graduação,Campinas,70044.0,Inglês,4,17,1980,4.0,5.0,45,Alta,Sênior
1736,Trabalho,Graduação,São Paulo,79146.0,Inglês,3,16,1993,5.0,6.0,32,Alta,Adulto
1737,Estudos,Graduação,São Paulo,77437.0,Espanhol e Inglês,3,9,1989,5.0,6.0,36,Alta,Adulto
1738,Trabalho,Graduação,São Paulo,54984.0,Espanhol,2,8,1985,3.0,4.0,40,Média,Adulto
1739,Trabalho,Doutorado,São Paulo,42403.0,Inglês,4,1,1997,2.0,3.0,28,Média,Adulto
1740,Trabalho,Graduação,São Bernardo,55085.5,Inglês,4,30,1990,3.0,4.0,35,Alta,Adulto
1741,Outros,Graduação,São Bernardo,37292.0,Espanhol,3,8,2009,2.0,2.0,16,Média,Jovem
1742,Viagem,Doutorado,São Bernardo,45576.0,Inglês,2,1,1971,3.0,3.0,54,Média,Sênior
1743,Viagem,Graduação,São Paulo,70321.0,Inglês,3,21,1973,3.0,5.0,52,Alta,Sênior
1744,Trabalho,Doutorado,São Paulo,58086.0,Inglês,2,24,1995,3.0,4.0,30,Alta,Adulto
1745,Estudos,Graduação,São Paulo,79146.0,Inglês,4,40,1978,5.0,6.0,47,Alta,Sênior
1746,Estudos,Ensino Fundamental,São Paulo,28389.0,Espanhol e Inglês,4,16,1973,1.0,1.0,52,Baixa,Sênior
1747,Viagem,Mestrado,São Paulo,67786.5,Inglês,5,1,1972,4.0,5.0,53,Alta,Sênior
1748,Viagem,Graduação,São Bernardo,69901.0,Inglês,1,1,1995,4.0,5.0,30,Alta,Adulto
1749,Outros,Doutorado,São Paulo,80360.0,Espanhol e Inglês,1,1,1975,5.0,6.0,50,Alta,Sênior
1750,Trabalho,Doutorado,São Paulo,63342.0,Inglês,2,23,1987,4.0,5.0,38,Alta,Adulto
1751,Estudos,Graduação,São Paulo,48168.0,Inglês,2,47,2000,3.0,3.0,25,Média,Jovem
1752,Viagem,Ensino Médio,São Paulo,31859.0,Espanhol,4,11,2006,1.0,2.0,19,Baixa,Jovem
1753,Trabalho,Doutorado,São Paulo,51569.0,Mandarim,5,88,1975,3.0,4.0,50,Média,Sênior
1754,Viagem,Graduação,Taubaté,30372.0,Espanhol e Inglês,2,19,1997,2.0,2.0,28,Baixa,Adulto
1755,Estudos,Ensino Fundamental,São Bernardo,16014.0,Espanhol,4,8,2005,1.0,1.0,20,Baixa,Jovem
1756,Estudos,Graduação,Taubaté,41120.0,Espanhol,2,16,1994,3.0,3.0,31,Média,Adulto
1757,Trabalho,Mestrado,São Paulo,35778.0,Espanhol,1,6,1997,2.0,2.0,28,Média,Adulto
1758,Trabalho,Doutorado,São Paulo,38725.0,Mandarim,4,83,1981,2.0,2.0,44,Média,Sênior
1759,Estudos,Graduação,São Paulo,77981.0,Inglês,5,39,1998,5.0,6.0,27,Alta,Adulto
1760,Viagem,Ensino Médio,São Paulo,62905.0,Inglês,2,23,1990,4.0,4.0,35,Alta,Adulto
1761,Viagem,Ensino Médio,São Bernardo,13533.0,Espanhol,5,9,2005,1.0,1.0,20,Baixa,Jovem
1762,Viagem,Graduação,São Paulo,59481.0,Inglês,2,13,2001,3.0,4.0,24,Alta,Jovem
1763,Estudos,Graduação,São Paulo,72117.0,Inglês,4,32,2003,5.0,5.0,22,Alta,Jovem
1764,Estudos,Ensino Médio,São Paulo,23046.0,Espanhol,4,8,2012,1.0,1.0,13,Baixa,Jovem
1765,Trabalho,Graduação,São Paulo,67131.0,Espanhol e Inglês,3,5,1982,4.0,5.0,43,Alta,Sênior
1766,Viagem,Doutorado,São Bernardo,35778.0,Inglês,4,5,2006,2.0,2.0,19,Média,Jovem
1767,Trabalho,Graduação,São Paulo,71853.0,Espanhol,1,17,2008,5.0,5.0,17,Alta,Jovem
1768,Estudos,Ensino Fundamental,São Paulo,28249.0,Espanhol,4,11,1987,1.0,1.0,38,Baixa,Adulto
1769,Outros,Mestrado,São Paulo,47808.0,Espanhol,4,15,2001,3.0,3.0,24,Média,Jovem
1770,Estudos,Doutorado,São Paulo,25509.0,Espanhol e Inglês,1,3,2000,1.0,1.0,25,Baixa,Jovem
1772,Trabalho,Graduação,Campinas,70596.0,Espanhol,2,3,2011,4.0,5.0,14,Alta,Jovem
1774,Viagem,Graduação,São Bernardo,42664.0,Espanhol,3,11,1993,2.0,3.0,32,Média,Adulto
1775,Viagem,Graduação,São Paulo,42586.0,Inglês,1,28,1981,2.0,3.0,44,Média,Sênior
1776,Estudos,Graduação,São Paulo,23046.0,Espanhol,2,14,2011,1.0,1.0,14,Baixa,Jovem
1777,Trabalho,Doutorado,São Paulo,23046.0,Inglês,1,36,2003,1.0,1.0,22,Baixa,Jovem
1778,Estudos,Doutorado,São Paulo,39435.0,Espanhol e Inglês,5,23,1999,2.0,2.0,26,Média,Adulto
1779,Viagem,Ensino Médio,São Bernardo,65370.0,Inglês,2,61,2010,4.0,5.0,15,Alta,Jovem
1780,Viagem,Ensino Fundamental,São Paulo,20194.0,Espanhol,1,10,2005,1.0,1.0,20,Baixa,Jovem
1781,Trabalho,Doutorado,Campinas,48168.0,Inglês,3,26,2002,3.0,3.0,23,Média,Jovem
1782,Trabalho,Graduação,São Paulo,64590.0,Espanhol,2,15,1994,4.0,5.0,31,Alta,Adulto
1783,Viagem,Graduação,São Paulo,71232.0,Inglês,3,12,1985,4.0,5.0,40,Alta,Adulto
1784,Trabalho,Graduação,São Paulo,34600.0,Espanhol,4,7,1997,2.0,2.0,28,Baixa,Adulto
1785,Estudos,Graduação,Campinas,46904.0,Espanhol,1,17,1993,3.0,3.0,32,Média,Adulto
1786,Trabalho,Graduação,São Paulo,49094.0,Espanhol,2,21,1999,3.0,3.0,26,Média,Adulto
1787,Viagem,Graduação,São Paulo,36075.0,Espanhol e Inglês,3,41,2009,2.0,2.0,16,Média,Jovem
1788,Viagem,Ensino Médio,São Paulo,55085.5,Inglês,4,20,2005,3.0,4.0,20,Alta,Jovem
1789,Estudos,Graduação,São Paulo,77298.0,Inglês,1,1,2005,5.0,6.0,20,Alta,Jovem
1790,Viagem,Graduação,São Paulo,34026.0,Espanhol,2,8,1976,2.0,2.0,49,Baixa,Sênior
1791,Trabalho,Doutorado,São Bernardo,48918.0,Inglês,4,10,1989,3.0,3.0,36,Média,Adulto
1792,Estudos,Ensino Médio,São Paulo,82122.0,Espanhol e Inglês,5,34,1988,5.0,6.0,37,Alta,Adulto
1793,Trabalho,Graduação,São Paulo,37697.0,Inglês,3,14,2002,2.0,2.0,23,Média,Jovem
1794,Estudos,Graduação,São Paulo,34074.0,Espanhol,2,8,1978,1.0,2.0,47,Baixa,Sênior
1795,Trabalho,Mestrado,São Paulo,28520.0,Espanhol,4,17,1986,1.0,1.0,39,Baixa,Adulto
1796,Trabalho,Graduação,São Bernardo,62535.0,Espanhol,2,18,1981,4.0,4.0,44,Alta,Sênior
1797,Trabalho,Mestrado,São Paulo,36273.0,Espanhol,2,7,2003,1.0,2.0,22,Média,Jovem
1798,Trabalho,Graduação,São Paulo,65920.5,Espanhol,3,8,1990,3.0,5.0,35,Alta,Adulto
1799,Estudos,Ensino Médio,São Paulo,75774.0,Inglês,5,12,2007,4.0,6.0,18,Alta,Jovem
1800,Viagem,Graduação,Taubaté,78416.0,Inglês,1,22,2002,5.0,6.0,23,Alta,Jovem
1801,Viagem,Graduação,São Bernardo,75702.0,Inglês,3,8,2000,5.0,6.0,25,Alta,Jovem
1802,Trabalho,Mestrado,São Paulo,59385.0,Espanhol,2,9,1977,4.0,4.0,48,Alta,Sênior
1803,Estudos,Graduação,São Paulo,37070.0,Espanhol e Inglês,2,1,1992,2.0,2.0,33,Média,Adulto
1804,Estudos,Graduação,São Paulo,44689.0,Espanhol e Inglês,4,5,1977,3.0,3.0,48,Média,Sênior
1805,Viagem,Graduação,São Bernardo,53977.0,Inglês,5,37,1984,3.0,4.0,41,Média,Sênior
1806,Estudos,Doutorado,São Paulo,7144.0,Espanhol e Inglês,2,34,1992,1.0,1.0,33,Baixa,Adulto
1807,Trabalho,Graduação,São Paulo,18701.0,Espanhol,1,3,1990,1.0,1.0,35,Baixa,Adulto
1808,Estudos,Graduação,São Paulo,79146.0,Espanhol,2,5,1982,5.0,6.0,43,Alta,Sênior
1809,Estudos,Doutorado,São Paulo,63159.0,Inglês,4,20,2000,3.0,5.0,25,Alta,Jovem
1810,Viagem,Graduação,São Paulo,37758.0,Espanhol,1,5,1992,2.0,2.0,33,Média,Adulto
1811,Estudos,Doutorado,São Bernardo,46757.0,Inglês,2,20,1989,3.0,3.0,36,Média,Adulto
1812,Trabalho,Mestrado,São Paulo,79734.0,Inglês,3,15,1995,5.0,6.0,30,Alta,Adulto
1813,Estudos,Graduação,São Paulo,63207.0,Espanhol,1,6,2018,3.0,5.0,7,Alta,Jovem
1814,Trabalho,Graduação,São Paulo,72071.0,Espanhol e Inglês,3,5,1980,4.0,5.0,45,Alta,Sênior
1815,Trabalho,Doutorado,Taubaté,21840.0,Inglês,5,22,2009,2.0,1.0,16,Baixa,Jovem
1816,Estudos,Ensino Médio,São Paulo,58582.0,Inglês,3,32,2008,4.0,4.0,17,Alta,Jovem
1817,Trabalho,Graduação,São Bernardo,72570.0,Inglês,3,7,1977,5.0,5.0,48,Alta,Sênior
1818,Estudos,Graduação,São Paulo,50387.0,Inglês,2,10,1982,3.0,3.0,43,Média,Sênior
1819,Trabalho,Doutorado,São Paulo,32583.0,Inglês,2,15,1987,2.0,2.0,38,Baixa,Adulto
1820,Trabalho,Graduação,São Paulo,62568.0,Inglês,2,1,1988,4.0,4.0,37,Alta,Adulto
1821,Trabalho,Mestrado,São Paulo,44635.0,Espanhol,2,10,1997,3.0,3.0,28,Média,Adulto
1822,Trabalho,Mestrado,São Paulo,33316.0,Espanhol,2,11,1997,2.0,2.0,28,Baixa,Adulto
1823,Estudos,Graduação,São Bernardo,63967.0,Espanhol,4,18,1994,4.0,5.0,31,Alta,Adulto
1824,Viagem,Ensino Médio,São Paulo,52513.0,Inglês,2,8,2004,3.0,4.0,21,Média,Jovem
1825,Estudos,Graduação,São Paulo,25293.0,Espanhol,2,5,1995,1.0,1.0,30,Baixa,Adulto
1826,Trabalho,Doutorado,São Paulo,54111.0,Inglês,4,13,1991,2.0,4.0,34,Média,Adulto
1827,Viagem,Graduação,Taubaté,78394.0,Espanhol,3,15,2012,5.0,6.0,13,Alta,Jovem
1828,Trabalho,Mestrado,São Bernardo,80739.0,Espanhol e Inglês,3,17,1984,5.0,6.0,41,Alta,Sênior
1829,Trabalho,Mestrado,São Paulo,22669.0,Espanhol e Inglês,3,28,2001,1.0,1.0,24,Baixa,Jovem
1830,Trabalho,Graduação,Taubaté,29236.0,Espanhol,3,9,2013,2.0,1.0,12,Baixa,Jovem
1831,Estudos,Graduação,São Paulo,48168.0,Espanhol,1,10,1985,3.0,3.0,40,Média,Adulto
1832,Trabalho,Doutorado,São Paulo,54693.0,Inglês,2,33,1988,3.0,4.0,37,Média,Adulto
1833,Trabalho,Graduação,São Bernardo,48186.0,Espanhol,3,13,2000,3.0,3.0,25,Média,Jovem
1834,Trabalho,Graduação,São Bernardo,54809.0,Inglês,4,24,2003,3.0,4.0,22,Média,Jovem
1835,Estudos,Graduação,São Paulo,41580.0,Espanhol,1,4,2004,2.0,3.0,21,Média,Jovem
1836,Trabalho,Doutorado,São Paulo,80336.0,Inglês,4,23,1996,5.0,6.0,29,Alta,Adulto
1837,Trabalho,Graduação,São Paulo,47743.0,Espanhol e Inglês,1,5,1983,3.0,3.0,42,Média,Sênior
1838,Estudos,Ensino Médio,Campinas,62972.0,Inglês,4,33,1981,5.0,4.0,44,Alta,Sênior
1840,Estudos,Doutorado,São Paulo,32313.0,Espanhol e Inglês,3,22,2008,2.0,2.0,17,Baixa,Jovem
1842,Viagem,Mestrado,São Paulo,27071.0,Espanhol,5,12,1994,1.0,1.0,31,Baixa,Adulto
1843,Outros,Mestrado,São Paulo,68148.0,Inglês,3,18,1983,4.0,5.0,42,Alta,Sênior
1844,Outros,Mestrado,Campinas,72570.0,Inglês,3,26,1991,5.0,5.0,34,Alta,Adulto
1846,Trabalho,Doutorado,São Paulo,4023.0,Espanhol e Inglês,2,11,1989,1.0,1.0,36,Baixa,Adulto
1847,Estudos,Graduação,São Paulo,30093.0,Espanhol e Inglês,5,25,2016,1.0,2.0,9,Baixa,Jovem
1848,Estudos,Doutorado,Campinas,57705.0,Espanhol e Inglês,4,1,1992,3.0,4.0,33,Alta,Adulto
1849,Estudos,Graduação,São Paulo,25008.0,Espanhol,1,11,2014,1.0,1.0,11,Baixa,Jovem
1850,Viagem,Ensino Médio,São Paulo,83257.0,Inglês,4,18,2021,5.0,6.0,4,Alta,Jovem
1851,Estudos,Graduação,São Bernardo,22280.0,Espanhol,2,12,2001,1.0,1.0,24,Baixa,Jovem
1852,Trabalho,Doutorado,Campinas,72159.0,Inglês,3,24,2004,5.0,5.0,21,Alta,Jovem
1853,Trabalho,Graduação,São Bernardo,67786.5,Inglês,3,11,1987,4.0,5.0,38,Alta,Adulto
1854,Estudos,Doutorado,Campinas,82733.0,Inglês,4,1,2010,5.0,6.0,15,Alta,Jovem
1855,Trabalho,Mestrado,São Paulo,74290.0,Inglês,3,18,1997,5.0,5.0,28,Alta,Adulto
1857,Trabalho,Mestrado,São Paulo,23046.0,Espanhol,1,11,2002,1.0,1.0,23,Baixa,Jovem
1858,Trabalho,Doutorado,São Bernardo,70116.0,Inglês,1,41,1998,4.0,5.0,27,Alta,Adulto
1859,Trabalho,Graduação,São Bernardo,54006.0,Inglês,3,34,2011,3.0,4.0,14,Média,Jovem
1860,Estudos,Doutorado,São Bernardo,69063.0,Inglês,4,34,1992,4.0,5.0,33,Alta,Adulto
1861,Estudos,Ensino Médio,São Paulo,11448.0,Espanhol e Inglês,3,27,2001,1.0,1.0,24,Baixa,Jovem
1862,Estudos,Graduação,São Paulo,61825.0,Espanhol,5,22,2005,4.0,4.0,20,Alta,Jovem
1863,Estudos,Graduação,São Paulo,70886.0,Inglês,1,39,1997,4.0,5.0,28,Alta,Adulto
1864,Viagem,Graduação,Rio Branco,69109.0,Espanhol,4,7,2008,5.0,5.0,17,Alta,Jovem
1865,Trabalho,Graduação,Campinas,60208.0,Inglês,4,21,1999,5.0,4.0,26,Alta,Adulto
1866,Trabalho,Mestrado,São Paulo,32889.0,Espanhol,3,7,1994,1.0,2.0,31,Baixa,Adulto
1867,Outros,Graduação,São Paulo,34738.0,Espanhol,1,7,2010,2.0,2.0,15,Baixa,Jovem
1868,Trabalho,Mestrado,São Paulo,30538.0,Espanhol,3,7,1997,1.0,2.0,28,Baixa,Adulto
1869,Outros,Ensino Médio,São Bernardo,82326.0,Inglês,2,23,2003,5.0,6.0,22,Alta,Jovem
1870,Trabalho,Doutorado,São Bernardo,26642.0,Inglês,2,11,1993,1.0,1.0,32,Baixa,Adulto
1871,Estudos,Graduação,São Paulo,69932.0,Inglês,2,15,1990,4.0,5.0,35,Alta,Adulto
1872,Estudos,Graduação,São Paulo,42476.0,Espanhol,1,7,1998,2.0,3.0,27,Média,Adulto
1873,Estudos,Doutorado,São Bernardo,60200.0,Inglês,3,29,1974,4.0,4.0,51,Alta,Sênior
1874,Estudos,Graduação,São Bernardo,49638.0,Espanhol,4,16,1978,3.0,3.0,47,Média,Sênior
1875,Estudos,Ensino Médio,São Paulo,23830.0,Espanhol,1,17,2013,1.0,1.0,12,Baixa,Jovem
1876,Trabalho,Mestrado,São Paulo,35778.0,Espanhol e Inglês,4,20,1985,2.0,2.0,40,Média,Adulto
1877,Estudos,Graduação,São Paulo,72905.0,Inglês,3,38,1984,5.0,5.0,41,Alta,Sênior
1878,Trabalho,Doutorado,São Paulo,69702.0,Inglês,2,18,1977,4.0,5.0,48,Alta,Sênior
1879,Trabalho,Graduação,São Paulo,70300.0,Espanhol e Inglês,4,28,2001,4.0,5.0,24,Alta,Jovem
1880,Trabalho,Doutorado,São Paulo,70643.0,Inglês,4,13,2010,4.0,5.0,15,Alta,Jovem
1881,Trabalho,Doutorado,Campinas,30396.0,Inglês,4,20,1995,1.0,2.0,30,Baixa,Adulto
1882,Viagem,Doutorado,São Paulo,50616.0,Inglês,2,29,1994,3.0,3.0,31,Média,Adulto
1883,Outros,Mestrado,São Bernardo,60474.0,Espanhol,1,7,1995,4.0,4.0,30,Alta,Adulto
1884,Trabalho,Doutorado,São Paulo,30298.0,Inglês,3,1,2011,1.0,2.0,14,Baixa,Jovem
1885,Estudos,Graduação,São Paulo,55085.5,Inglês,5,1,2010,3.0,4.0,15,Alta,Jovem
1886,Trabalho,Doutorado,São Paulo,44155.0,Mandarim,1,83,1983,1.0,3.0,42,Média,Sênior
1888,Viagem,Graduação,São Bernardo,76532.0,Inglês,4,12,2001,5.0,6.0,24,Alta,Jovem
1889,Estudos,Graduação,Rio Branco,42081.0,Espanhol,1,6,2008,3.0,3.0,17,Média,Jovem
1890,Trabalho,Doutorado,São Paulo,67546.0,Inglês,1,2,2014,3.0,5.0,11,Alta,Jovem
1891,Trabalho,Mestrado,São Paulo,79146.0,Espanhol,2,12,2015,5.0,6.0,10,Alta,Jovem
1892,Estudos,Graduação,São Bernardo,31158.0,Espanhol,3,7,2011,1.0,2.0,14,Baixa,Jovem
1893,Estudos,Graduação,São Paulo,61671.0,Inglês,1,12,1994,4.0,4.0,31,Alta,Adulto
1894,Estudos,Graduação,São Paulo,69719.0,Espanhol,1,13,2000,4.0,5.0,25,Alta,Jovem
1895,Estudos,Graduação,São Bernardo,49160.0,Espanhol,3,11,1975,3.0,3.0,50,Média,Sênior
1896,Estudos,Ensino Fundamental,São Paulo,24882.0,Espanhol,2,2,2004,1.0,1.0,21,Baixa,Jovem
1898,Trabalho,Doutorado,São Paulo,79146.0,Inglês,5,13,1971,5.0,6.0,54,Alta,Sênior
1899,Estudos,Doutorado,São Bernardo,59292.0,Espanhol e Inglês,3,23,1976,4.0,4.0,49,Alta,Sênior
1900,Trabalho,Doutorado,São Paulo,48168.0,Inglês,3,42,1990,3.0,3.0,35,Média,Adulto
1901,Trabalho,Graduação,São Paulo,22148.0,Espanhol,2,18,2009,1.0,1.0,16,Baixa,Jovem
1902,Trabalho,Mestrado,São Bernardo,73395.0,Espanhol,2,19,2013,5.0,5.0,12,Alta,Jovem
1903,Viagem,Graduação,São Paulo,29819.0,Espanhol,2,7,1997,1.0,1.0,28,Baixa,Adulto
1904,Estudos,Graduação,São Bernardo,48168.0,Inglês,2,25,1994,3.0,3.0,31,Média,Adulto
1905,Estudos,Graduação,São Paulo,62820.0,Espanhol,3,8,1980,4.0,4.0,45,Alta,Sênior
1906,Trabalho,Doutorado,Taubaté,60491.0,Inglês,4,25,1997,5.0,4.0,28,Alta,Adulto
1907,Estudos,Graduação,São Paulo,33235.0,Espanhol,1,11,2012,2.0,2.0,13,Baixa,Jovem
1908,Estudos,Graduação,São Paulo,35778.0,Espanhol,1,12,1985,2.0,2.0,40,Média,Adulto
1909,Trabalho,Mestrado,São Paulo,31535.0,Espanhol e Inglês,4,40,2006,1.0,2.0,19,Baixa,Jovem
1910,Viagem,Ensino Médio,São Paulo,79146.0,Espanhol,4,13,1986,5.0,6.0,39,Alta,Adulto
1911,Outros,Graduação,Campinas,67384.0,Espanhol e Inglês,3,22,1996,4.0,5.0,29,Alta,Adulto
1912,Outros,Mestrado,Rio Branco,80573.0,Inglês,4,29,1997,5.0,6.0,28,Alta,Adulto
1913,Estudos,Graduação,São Paulo,77870.0,Inglês,4,3,1993,5.0,6.0,32,Alta,Adulto
1914,Trabalho,Doutorado,São Paulo,52278.0,Inglês,5,36,1989,3.0,4.0,36,Média,Adulto
1915,Trabalho,Graduação,São Bernardo,57107.0,Inglês,2,19,1994,3.0,4.0,31,Alta,Adulto
1916,Estudos,Graduação,Campinas,18929.0,Espanhol,4,20,2016,1.0,1.0,9,Baixa,Jovem
1917,Trabalho,Doutorado,São Paulo,36038.0,Inglês,3,30,2007,2.0,2.0,18,Média,Jovem
1918,Estudos,Graduação,São Paulo,23046.0,Inglês,2,4,2002,1.0,1.0,23,Baixa,Jovem
1919,Estudos,Doutorado,São Paulo,34230.0,Inglês,4,1,1991,2.0,2.0,34,Baixa,Adulto
1920,Estudos,Ensino Médio,São Paulo,31878.0,Espanhol,2,9,2003,1.0,2.0,22,Baixa,Jovem
1921,Estudos,Ensino Médio,São Paulo,70932.0,Espanhol,2,6,1998,3.0,5.0,27,Alta,Adulto
1922,Estudos,Graduação,São Paulo,79146.0,Inglês,3,32,1982,5.0,6.0,43,Alta,Sênior
1923,Viagem,Mestrado,São Paulo,79146.0,Inglês,3,26,1969,5.0,6.0,56,Alta,Sênior
1924,Trabalho,Graduação,São Bernardo,79146.0,Inglês,4,6,1985,5.0,6.0,40,Alta,Adulto
1925,Trabalho,Mestrado,São Paulo,22701.0,Espanhol,3,3,2003,1.0,1.0,22,Baixa,Jovem
1926,Trabalho,Doutorado,São Paulo,55212.0,Inglês,3,7,1995,3.0,4.0,30,Alta,Adulto
1927,Estudos,Graduação,São Paulo,67786.5,Inglês,5,37,1996,4.0,5.0,29,Alta,Adulto
1928,Estudos,Graduação,São Paulo,64849.0,Inglês,3,2,1983,4.0,5.0,42,Alta,Sênior
1929,Trabalho,Mestrado,São Paulo,62694.0,Inglês,2,45,1991,3.0,4.0,34,Alta,Adulto
1930,Estudos,Doutorado,São Paulo,61917.0,Inglês,4,6,2000,4.0,4.0,25,Alta,Jovem
1931,Trabalho,Doutorado,São Paulo,67472.0,Inglês,4,30,1973,4.0,5.0,52,Alta,Sênior
1932,Trabalho,Mestrado,São Paulo,23046.0,Espanhol,2,6,2008,1.0,1.0,17,Baixa,Jovem
1933,Trabalho,Mestrado,São Paulo,29543.0,Inglês,3,15,1994,1.0,1.0,31,Baixa,Adulto
1934,Trabalho,Graduação,São Paulo,75903.0,Espanhol e Inglês,4,14,1977,5.0,6.0,48,Alta,Sênior
1935,Viagem,Ensino Médio,São Bernardo,34984.0,Espanhol,1,10,2001,2.0,2.0,24,Baixa,Jovem
1936,Trabalho,Doutorado,São Paulo,55085.5,Inglês,5,29,1982,3.0,4.0,43,Alta,Sênior
1937,Trabalho,Doutorado,São Bernardo,54356.0,Inglês,2,12,1975,3.0,4.0,50,Média,Sênior
1938,Trabalho,Mestrado,São Paulo,34242.0,Espanhol,1,19,1985,2.0,2.0,40,Baixa,Adulto
1939,Estudos,Graduação,São Paulo,25410.0,Espanhol,3,7,1999,1.0,1.0,26,Baixa,Adulto
1940,Estudos,Doutorado,São Paulo,67786.5,Inglês,5,18,2010,4.0,5.0,15,Alta,Jovem
1941,Estudos,Graduação,São Paulo,28320.0,Espanhol,3,11,1976,1.0,1.0,49,Baixa,Sênior
1942,Estudos,Graduação,São Bernardo,23763.0,Espanhol,1,10,2003,1.0,1.0,22,Baixa,Jovem
1943,Trabalho,Graduação,São Bernardo,72570.0,Inglês,2,21,2010,5.0,5.0,15,Alta,Jovem
